"","Time","Temp","DO","PAR_filled"
"1800","2018-09-02 23:41:00",8.166455,6.506468,0
"1801","2018-09-02 23:46:00",8.128733,6.516573,0
"1802","2018-09-02 23:51:00",8.100425,6.49774,0
"1803","2018-09-02 23:56:00",8.072104,6.500041,0
"1804","2018-09-03 00:01:00",8.04377,6.486526,0
"1805","2018-09-03 00:06:00",8.015422,6.488833,0
"1806","2018-09-03 00:11:00",7.98706,6.49642,0
"1807","2018-09-03 00:16:00",7.958685,6.493466,0
"1808","2018-09-03 00:21:00",7.930296,6.474718,0
"1809","2018-09-03 00:26:00",7.911362,6.485043,0
"1810","2018-09-03 00:31:00",7.88295,6.476841,0
"1811","2018-09-03 00:36:00",7.854525,6.479176,0
"1812","2018-09-03 00:41:00",7.826085,6.476251,0
"1813","2018-09-03 00:46:00",7.797632,6.489135,0
"1814","2018-09-03 00:51:00",7.778656,6.483675,0
"1815","2018-09-03 00:56:00",7.750179,6.475498,0
"1816","2018-09-03 01:01:00",7.731187,6.485851,0
"1817","2018-09-03 01:06:00",7.702688,6.488218,0
"1818","2018-09-03 01:11:00",7.674174,6.490592,0
"1819","2018-09-03 01:16:00",7.655158,6.490419,0
"1820","2018-09-03 01:21:00",7.626621,6.492803,0
"1821","2018-09-03 01:26:00",7.617105,6.484807,0
"1822","2018-09-03 01:31:00",7.579028,6.49503,0
"1823","2018-09-03 01:36:00",7.55998,6.500152,0
"1824","2018-09-03 01:41:00",7.540926,6.51057,0
"1825","2018-09-03 01:46:00",7.512333,6.512985,0
"1826","2018-09-03 01:51:00",7.493263,6.512833,0
"1827","2018-09-03 01:56:00",7.474187,6.52328,0
"1828","2018-09-03 02:01:00",7.44556,6.525713,0
"1829","2018-09-03 02:06:00",7.426468,6.530877,0
"1830","2018-09-03 02:11:00",7.41692,6.51225,0
"1831","2018-09-03 02:16:00",7.397818,6.522708,0
"1832","2018-09-03 02:21:00",7.37871,6.533185,0
"1833","2018-09-03 02:26:00",7.350037,6.540955,0
"1834","2018-09-03 02:31:00",7.330913,6.546144,0
"1835","2018-09-03 02:36:00",7.311783,6.546016,0
"1836","2018-09-03 02:41:00",7.292646,6.551214,0
"1837","2018-09-03 02:46:00",7.273503,6.551091,0
"1838","2018-09-03 02:51:00",7.254353,6.566966,0
"1839","2018-09-03 02:56:00",7.235197,6.55618,0
"1840","2018-09-03 03:01:00",7.225617,6.564122,0
"1841","2018-09-03 03:06:00",7.196866,6.57196,0
"1842","2018-09-03 03:11:00",7.177691,6.577194,0
"1843","2018-09-03 03:16:00",7.168101,6.585164,0
"1844","2018-09-03 03:21:00",7.148916,6.590412,0
"1845","2018-09-03 03:26:00",7.129725,6.595667,0
"1846","2018-09-03 03:31:00",7.110527,6.595567,0
"1847","2018-09-03 03:36:00",7.100926,6.598198,0
"1848","2018-09-03 03:41:00",7.081718,6.614208,0
"1849","2018-09-03 03:46:00",7.072112,6.611474,0
"1850","2018-09-03 03:51:00",7.052895,6.622135,0
"1851","2018-09-03 03:56:00",7.033671,6.616666,0
"1852","2018-09-03 04:01:00",7.01444,6.627341,0
"1853","2018-09-03 04:06:00",6.995203,6.632644,0
"1854","2018-09-03 04:11:00",6.97596,6.643349,0
"1855","2018-09-03 04:16:00",6.966336,6.640611,0
"1856","2018-09-03 04:21:00",6.947082,6.645931,0
"1857","2018-09-03 04:26:00",6.937453,6.637797,0
"1858","2018-09-03 04:31:00",6.91819,6.648519,0
"1859","2018-09-03 04:36:00",6.908556,6.662002,0
"1860","2018-09-03 04:41:00",6.89892,6.653852,0
"1861","2018-09-03 04:46:00",6.889283,6.661932,0
"1862","2018-09-03 04:51:00",6.870003,6.66728,0
"1863","2018-09-03 04:56:00",6.860361,6.675377,0
"1864","2018-09-03 05:01:00",6.841071,6.68074,0
"1865","2018-09-03 05:06:00",6.831424,6.688855,1.41166666666667
"1866","2018-09-03 05:11:00",6.812124,6.699672,2.82333333333333
"1867","2018-09-03 05:16:00",6.802472,6.702365,4.235
"1868","2018-09-03 05:21:00",6.792818,6.71596,5.64666666666667
"1869","2018-09-03 05:26:00",6.773505,6.715907,7.05833333333333
"1870","2018-09-03 05:31:00",6.763846,6.729531,8.47
"1871","2018-09-03 05:36:00",6.754186,6.732239,9.88166666666667
"1872","2018-09-03 05:41:00",6.73486,6.748611,11.2933333333333
"1873","2018-09-03 05:46:00",6.725194,6.734903,12.705
"1874","2018-09-03 05:51:00",6.715527,6.74309,14.1166666666667
"1875","2018-09-03 05:56:00",6.705858,6.75677,15.5283333333333
"1876","2018-09-03 06:01:00",6.705858,6.75677,16.94
"1877","2018-09-03 06:06:00",6.676841,6.775937,33.2283333333333
"1878","2018-09-03 06:11:00",6.676841,6.770439,49.5166666666667
"1879","2018-09-03 06:16:00",6.667165,6.767673,65.805
"1880","2018-09-03 06:21:00",6.657488,6.781404,82.0933333333333
"1881","2018-09-03 06:26:00",6.647809,6.778636,98.3816666666667
"1882","2018-09-03 06:31:00",6.647809,6.778636,114.67
"1883","2018-09-03 06:36:00",6.638128,6.781372,130.958333333333
"1884","2018-09-03 06:41:00",6.638128,6.770371,147.246666666667
"1885","2018-09-03 06:46:00",6.628446,6.778605,163.535
"1886","2018-09-03 06:51:00",6.638128,6.77587,179.823333333333
"1887","2018-09-03 06:56:00",6.628446,6.78411,196.111666666667
"1888","2018-09-03 07:01:00",6.628446,6.789619,212.4
"1889","2018-09-03 07:06:00",6.618762,6.803395,215.875
"1890","2018-09-03 07:11:00",6.618762,6.819977,219.35
"1891","2018-09-03 07:16:00",6.618762,6.825512,222.825
"1892","2018-09-03 07:21:00",6.609076,6.850461,226.3
"1893","2018-09-03 07:26:00",6.618762,6.864376,229.775
"1894","2018-09-03 07:31:00",6.609076,6.889455,233.25
"1895","2018-09-03 07:36:00",6.599389,6.903421,236.725
"1896","2018-09-03 07:41:00",6.609076,6.928654,240.2
"1897","2018-09-03 07:46:00",6.599389,6.94832,243.675
"1898","2018-09-03 07:51:00",6.599389,6.976518,247.15
"1899","2018-09-03 07:56:00",6.609076,7.001995,250.625
"1900","2018-09-03 08:01:00",6.628446,7.053207,254.1
"1901","2018-09-03 08:06:00",6.647809,7.093281,271.241666666667
"1902","2018-09-03 08:11:00",6.667165,7.150888,288.383333333333
"1903","2018-09-03 08:16:00",6.696187,7.200211,305.525
"1904","2018-09-03 08:21:00",6.715527,7.246914,322.666666666667
"1905","2018-09-03 08:26:00",6.73486,7.293901,339.808333333333
"1906","2018-09-03 08:31:00",6.744523,7.338199,356.95
"1907","2018-09-03 08:36:00",6.754186,7.388708,374.091666666667
"1908","2018-09-03 08:41:00",6.773505,7.4666,391.233333333333
"1909","2018-09-03 08:46:00",6.792818,7.539195,408.375
"1910","2018-09-03 08:51:00",6.831424,7.618633,425.516666666667
"1911","2018-09-03 08:56:00",6.870003,7.686496,442.658333333333
"1912","2018-09-03 09:01:00",6.89892,7.776799,459.8
"1913","2018-09-03 09:06:00",6.937453,7.839729,550.483333333333
"1914","2018-09-03 09:11:00",6.97596,7.922257,641.166666666667
"1915","2018-09-03 09:16:00",7.004823,7.99596,731.85
"1916","2018-09-03 09:21:00",7.052895,8.063933,822.533333333333
"1917","2018-09-03 09:26:00",7.100926,8.145582,913.216666666667
"1918","2018-09-03 09:31:00",7.139321,8.21811,1003.9
"1919","2018-09-03 09:36:00",7.18728,8.301349,1094.58333333333
"1920","2018-09-03 09:41:00",7.235197,8.371987,1185.26666666667
"1921","2018-09-03 09:46:00",7.292646,8.453506,1275.95
"1922","2018-09-03 09:51:00",7.359596,8.53937,1366.63333333333
"1923","2018-09-03 09:56:00",7.41692,8.622625,1457.31666666667
"1924","2018-09-03 10:01:00",7.483726,8.717348,1548
"1925","2018-09-03 10:06:00",7.531397,8.763512,1549.75
"1926","2018-09-03 10:11:00",7.59807,8.831455,1551.5
"1927","2018-09-03 10:16:00",7.693185,8.918278,1553.25
"1928","2018-09-03 10:21:00",7.740684,9.001848,1555
"1929","2018-09-03 10:26:00",7.98706,9.100288,1556.75
"1930","2018-09-03 10:31:00",8.166455,9.166044,1558.5
"1931","2018-09-03 10:36:00",8.298295,9.205696,1560.25
"1932","2018-09-03 10:41:00",8.43923,9.287137,1562
"1933","2018-09-03 10:46:00",8.40168,9.256341,1563.75
"1934","2018-09-03 10:51:00",8.495512,9.363804,1565.5
"1935","2018-09-03 10:56:00",8.607919,9.419736,1567.25
"1936","2018-09-03 11:01:00",8.804134,9.49007,1569
"1937","2018-09-03 11:06:00",8.999723,9.546036,1596.16666666667
"1938","2018-09-03 11:11:00",9.222502,9.615562,1623.33333333333
"1939","2018-09-03 11:16:00",9.407549,9.645689,1650.5
"1940","2018-09-03 11:21:00",9.518318,9.689223,1677.66666666667
"1941","2018-09-03 11:26:00",9.638102,9.737504,1704.83333333333
"1942","2018-09-03 11:31:00",9.776037,9.763178,1732
"1943","2018-09-03 11:36:00",9.977815,9.804125,1759.16666666667
"1944","2018-09-03 11:41:00",10.023586,9.818274,1786.33333333333
"1945","2018-09-03 11:46:00",10.206357,9.867353,1813.5
"1946","2018-09-03 11:51:00",10.388628,9.901003,1840.66666666667
"1947","2018-09-03 11:56:00",10.624847,9.922066,1867.83333333333
"1948","2018-09-03 12:01:00",10.860254,9.960285,1895
"1949","2018-09-03 12:06:00",11.058825,10.005401,1866.5
"1950","2018-09-03 12:11:00",11.265826,10.023049,1838
"1951","2018-09-03 12:16:00",11.436378,10.038828,1809.5
"1952","2018-09-03 12:21:00",11.57969,10.057259,1781
"1953","2018-09-03 12:26:00",11.749512,10.057247,1752.5
"1954","2018-09-03 12:31:00",11.90113,10.089543,1724
"1955","2018-09-03 12:36:00",12.088003,10.083357,1695.5
"1956","2018-09-03 12:41:00",12.363035,10.118491,1667
"1957","2018-09-03 12:46:00",12.592965,10.129917,1638.5
"1958","2018-09-03 12:51:00",12.690044,10.109101,1610
"1959","2018-09-03 12:56:00",12.787006,10.172658,1581.5
"1960","2018-09-03 13:01:00",12.963007,10.18056,1553
"1961","2018-09-03 13:06:00",13.156177,10.19911,1466.73333333333
"1962","2018-09-03 13:11:00",13.366406,10.211477,1380.46666666667
"1963","2018-09-03 13:16:00",13.558666,10.180006,1294.2
"1964","2018-09-03 13:21:00",13.689512,10.197947,1207.93333333333
"1965","2018-09-03 13:26:00",13.924554,10.244723,1121.66666666667
"1966","2018-09-03 13:31:00",14.098269,10.24689,1035.4
"1967","2018-09-03 13:36:00",14.054871,10.211965,949.133333333333
"1968","2018-09-03 13:41:00",13.994079,10.226644,862.866666666667
"1969","2018-09-03 13:46:00",13.881073,10.227079,776.6
"1970","2018-09-03 13:51:00",13.776636,10.25007,690.333333333333
"1971","2018-09-03 13:56:00",13.767927,10.219119,604.066666666667
"1972","2018-09-03 14:01:00",13.759218,10.179753,517.8
"1973","2018-09-03 14:06:00",13.741797,10.169387,518.833333333333
"1974","2018-09-03 14:11:00",13.733085,10.147215,519.866666666667
"1975","2018-09-03 14:16:00",13.767927,10.17642,520.9
"1976","2018-09-03 14:21:00",13.741797,10.14389,521.933333333333
"1977","2018-09-03 14:26:00",13.680795,10.150211,522.966666666667
"1978","2018-09-03 14:31:00",13.602303,10.137808,524
"1979","2018-09-03 14:36:00",13.515008,10.145792,525.033333333333
"1980","2018-09-03 14:41:00",13.541206,10.0851,526.066666666667
"1981","2018-09-03 14:46:00",13.401394,10.045922,527.1
"1982","2018-09-03 14:51:00",13.261356,10.00724,528.133333333333
"1983","2018-09-03 14:56:00",13.252596,10.027249,529.166666666667
"1984","2018-09-03 15:01:00",13.418883,10.03091,530.2
"1985","2018-09-03 15:06:00",13.480066,9.982734,512.741666666667
"1986","2018-09-03 15:11:00",13.523741,9.957969,495.283333333333
"1987","2018-09-03 15:16:00",13.348907,9.916141,477.825
"1988","2018-09-03 15:21:00",13.164947,9.911165,460.366666666667
"1989","2018-09-03 15:26:00",13.015734,9.909816,442.908333333333
"1990","2018-09-03 15:31:00",12.857451,9.871076,425.45
"1991","2018-09-03 15:36:00",12.822236,9.892564,407.991666666667
"1992","2018-09-03 15:41:00",12.778196,9.876436,390.533333333333
"1993","2018-09-03 15:46:00",12.742946,9.865213,373.075
"1994","2018-09-03 15:51:00",12.742946,9.857045,355.616666666667
"1995","2018-09-03 15:56:00",12.707682,9.83772,338.158333333333
"1996","2018-09-03 16:01:00",12.716499,9.834399,320.7
"1997","2018-09-03 16:06:00",12.663579,9.838052,324.333333333333
"1998","2018-09-03 16:11:00",12.601795,9.836931,327.966666666667
"1999","2018-09-03 16:16:00",12.539963,9.843999,331.6
"2000","2018-09-03 16:21:00",12.451549,9.844874,335.233333333333
"2001","2018-09-03 16:26:00",12.327602,9.818652,338.866666666667
"2002","2018-09-03 16:31:00",12.212332,9.813651,342.5
"2003","2018-09-03 16:36:00",12.150193,9.821,346.133333333333
"2004","2018-09-03 16:41:00",12.09689,9.80883,349.766666666667
"2005","2018-09-03 16:46:00",12.052443,9.825703,353.4
"2006","2018-09-03 16:51:00",12.007971,9.802134,357.033333333333
"2007","2018-09-03 16:56:00",11.93676,9.829205,360.666666666667
"2008","2018-09-03 17:01:00",11.883308,9.817181,364.3
"2009","2018-09-03 17:06:00",11.785214,9.806049,346.791666666667
"2010","2018-09-03 17:11:00",11.70486,9.780212,329.283333333333
"2011","2018-09-03 17:16:00",11.651242,9.808699,311.775
"2012","2018-09-03 17:21:00",11.624418,9.802803,294.266666666667
"2013","2018-09-03 17:26:00",11.588638,9.77619,276.758333333333
"2014","2018-09-03 17:31:00",11.534935,9.764512,259.25
"2015","2018-09-03 17:36:00",11.481193,9.760908,241.741666666667
"2016","2018-09-03 17:41:00",11.427412,9.757345,224.233333333333
"2017","2018-09-03 17:46:00",11.391535,9.754991,206.725
"2018","2018-09-03 17:51:00",11.37359,9.737819,189.216666666667
"2019","2018-09-03 17:56:00",11.346664,9.7241,171.708333333333
"2020","2018-09-03 18:01:00",11.328708,9.707005,154.2
"2021","2018-09-03 18:06:00",11.301766,9.693356,142.868333333333
"2022","2018-09-03 18:11:00",11.265826,9.69904,131.536666666667
"2023","2018-09-03 18:16:00",11.229869,9.688841,120.205
"2024","2018-09-03 18:21:00",11.20289,9.699085,108.873333333333
"2025","2018-09-03 18:26:00",11.1759,9.685501,97.5416666666667
"2026","2018-09-03 18:31:00",11.139897,9.66744,86.21
"2027","2018-09-03 18:36:00",11.085859,9.664177,74.8783333333333
"2028","2018-09-03 18:41:00",11.022763,9.648562,63.5466666666667
"2029","2018-09-03 18:46:00",10.95961,9.633035,52.215
"2030","2018-09-03 18:51:00",10.923497,9.623077,40.8833333333333
"2031","2018-09-03 18:56:00",10.869292,9.604269,29.5516666666667
"2032","2018-09-03 19:01:00",10.796954,9.584547,18.22
"2033","2018-09-03 19:06:00",10.742651,9.565928,16.7016666666667
"2034","2018-09-03 19:11:00",10.688305,9.547394,15.1833333333333
"2035","2018-09-03 19:16:00",10.624847,9.501292,13.665
"2036","2018-09-03 19:21:00",10.552252,9.466619,12.1466666666667
"2037","2018-09-03 19:26:00",10.461398,9.415917,10.6283333333333
"2038","2018-09-03 19:31:00",10.379526,9.362267,9.11
"2039","2018-09-03 19:36:00",10.306667,9.313268,7.59166666666667
"2040","2018-09-03 19:41:00",10.224607,9.252942,6.07333333333333
"2041","2018-09-03 19:46:00",10.160712,9.193936,4.555
"2042","2018-09-03 19:51:00",10.087614,9.123913,3.03666666666667
"2043","2018-09-03 19:56:00",10.014435,9.054558,1.51833333333333
"2044","2018-09-03 20:01:00",9.941174,9.000437,0
"2045","2018-09-03 20:06:00",9.877004,8.936226,0
"2046","2018-09-03 20:11:00",9.812771,8.851052,0
"2047","2018-09-03 20:16:00",9.739283,8.777137,0
"2048","2018-09-03 20:21:00",9.674913,8.70075,0
"2049","2018-09-03 20:26:00",9.610479,8.611204,0
"2050","2018-09-03 20:31:00",9.536761,8.518969,0
"2051","2018-09-03 20:36:00",9.481416,8.442004,0
"2052","2018-09-03 20:41:00",9.426024,8.359062,0
"2053","2018-09-03 20:46:00",9.370583,8.283686,0
"2054","2018-09-03 20:51:00",9.315093,8.202439,0
"2055","2018-09-03 20:56:00",9.268814,8.119015,0
"2056","2018-09-03 21:01:00",9.222502,8.055937,0
"2057","2018-09-03 21:06:00",9.166882,7.97708,0
"2058","2018-09-03 21:11:00",9.129774,7.905837,0
"2059","2018-09-03 21:16:00",9.092644,7.835253,0
"2060","2018-09-03 21:21:00",9.055492,7.771575,0
"2061","2018-09-03 21:26:00",9.009021,7.698925,0
"2062","2018-09-03 21:31:00",8.962516,7.63312,0
"2063","2018-09-03 21:36:00",8.925286,7.57113,0
"2064","2018-09-03 21:41:00",8.878717,7.51855,0
"2065","2018-09-03 21:46:00",8.841437,7.457508,0
"2066","2018-09-03 21:51:00",8.813462,7.394158,0
"2067","2018-09-03 21:56:00",8.766808,7.34875,0
"2068","2018-09-03 22:01:00",8.738799,7.303961,0
"2069","2018-09-03 22:06:00",8.701433,7.250507,0
"2070","2018-09-03 22:11:00",8.664045,7.209061,0
"2071","2018-09-03 22:16:00",8.626634,7.167854,0
"2072","2018-09-03 22:21:00",8.589199,7.132636,0
"2073","2018-09-03 22:26:00",8.561108,7.089155,0
"2074","2018-09-03 22:31:00",8.533004,7.063015,0
"2075","2018-09-03 22:36:00",8.514261,7.034276,0
"2076","2018-09-03 22:41:00",8.486136,6.997028,0
"2077","2018-09-03 22:46:00",8.457997,6.965597,0
"2078","2018-09-03 22:51:00",8.43923,6.937243,0
"2079","2018-09-03 22:56:00",8.420458,6.908999,0
"2080","2018-09-03 23:01:00",8.40168,6.875306,0
"2081","2018-09-03 23:06:00",8.382896,6.852843,0
"2082","2018-09-03 23:11:00",8.354709,6.844141,0
"2083","2018-09-03 23:16:00",8.33591,6.810752,0
"2084","2018-09-03 23:21:00",8.307701,6.796608,0
"2085","2018-09-03 23:26:00",8.288887,6.779878,0
"2086","2018-09-03 23:31:00",8.260656,6.754859,0
"2087","2018-09-03 23:36:00",8.222993,6.748903,0
"2088","2018-09-03 23:41:00",8.204153,6.732291,0
"2089","2018-09-03 23:46:00",8.185307,6.72116,0
"2090","2018-09-03 23:51:00",8.166455,6.715483,0
"2091","2018-09-03 23:56:00",8.138165,6.712415,0
"2092","2018-09-04 00:01:00",8.128733,6.693298,0
"2093","2018-09-04 00:06:00",8.100425,6.695667,0
"2094","2018-09-04 00:11:00",8.090986,6.671188,0
"2095","2018-09-04 00:16:00",8.081546,6.662972,0
"2096","2018-09-04 00:21:00",8.062661,6.657351,0
"2097","2018-09-04 00:26:00",8.04377,6.651738,0
"2098","2018-09-04 00:31:00",8.024873,6.65152,0
"2099","2018-09-04 00:36:00",8.005969,6.635149,0
"2100","2018-09-04 00:41:00",7.98706,6.624185,0
"2101","2018-09-04 00:46:00",7.977603,6.621394,0
"2102","2018-09-04 00:51:00",7.958685,6.610454,0
"2103","2018-09-04 00:56:00",7.93976,6.604888,0
"2104","2018-09-04 01:01:00",7.92083,6.615406,0
"2105","2018-09-04 01:06:00",7.901893,6.599125,0
"2106","2018-09-04 01:11:00",7.88295,6.609641,0
"2107","2018-09-04 01:16:00",7.864001,6.598728,0
"2108","2018-09-04 01:21:00",7.845046,6.609249,0
"2109","2018-09-04 01:26:00",7.835567,6.601115,0
"2110","2018-09-04 01:31:00",7.816602,6.606281,0
"2111","2018-09-04 01:36:00",7.807118,6.598151,0
"2112","2018-09-04 01:41:00",7.797632,6.600735,0
"2113","2018-09-04 01:46:00",7.778656,6.605906,0
"2114","2018-09-04 01:51:00",7.778656,6.595194,0
"2115","2018-09-04 01:56:00",7.759673,6.58966,0
"2116","2018-09-04 02:01:00",7.750179,6.581552,0
"2117","2018-09-04 02:06:00",7.740684,6.589479,0
"2118","2018-09-04 02:11:00",7.731187,6.586715,0
"2119","2018-09-04 02:16:00",7.712189,6.586537,0
"2120","2018-09-04 02:21:00",7.693185,6.586362,0
"2121","2018-09-04 02:26:00",7.68368,6.588949,0
"2122","2018-09-04 02:31:00",7.664667,6.588777,0
"2123","2018-09-04 02:36:00",7.655158,6.586018,0
"2124","2018-09-04 02:41:00",7.645647,6.583261,0
"2125","2018-09-04 02:46:00",7.626621,6.588441,0
"2126","2018-09-04 02:51:00",7.617105,6.585684,0
"2127","2018-09-04 02:56:00",7.59807,6.596223,0
"2128","2018-09-04 03:01:00",7.579028,6.596062,0
"2129","2018-09-04 03:06:00",7.55998,6.601261,0
"2130","2018-09-04 03:11:00",7.550454,6.593148,0
"2131","2018-09-04 03:16:00",7.531397,6.603708,0
"2132","2018-09-04 03:21:00",7.512333,6.603556,0
"2133","2018-09-04 03:26:00",7.493263,6.603407,0
"2134","2018-09-04 03:31:00",7.483726,6.61138,0
"2135","2018-09-04 03:36:00",7.464646,6.611234,0
"2136","2018-09-04 03:41:00",7.455104,6.629974,0
"2137","2018-09-04 03:46:00",7.436015,6.624452,0
"2138","2018-09-04 03:51:00",7.41692,6.635077,0
"2139","2018-09-04 03:56:00",7.40737,6.632316,0
"2140","2018-09-04 04:01:00",7.397818,6.634941,0
"2141","2018-09-04 04:06:00",7.37871,6.640195,0
"2142","2018-09-04 04:11:00",7.369154,6.642825,0
"2143","2018-09-04 04:16:00",7.359596,6.645456,0
"2144","2018-09-04 04:21:00",7.340475,6.645327,0
"2145","2018-09-04 04:26:00",7.330913,6.642567,0
"2146","2018-09-04 04:31:00",7.321348,6.645201,0
"2147","2018-09-04 04:36:00",7.311783,6.647837,0
"2148","2018-09-04 04:41:00",7.292646,6.653113,0
"2149","2018-09-04 04:46:00",7.283075,6.650353,0
"2150","2018-09-04 04:51:00",7.263929,6.66104,0
"2151","2018-09-04 04:56:00",7.254353,6.663686,0
"2152","2018-09-04 05:01:00",7.244776,6.666334,0
"2153","2018-09-04 05:06:00",7.235197,6.674398,0.868333333333333
"2154","2018-09-04 05:11:00",7.225617,6.66622,1.73666666666667
"2155","2018-09-04 05:16:00",7.206452,6.671523,2.605
"2156","2018-09-04 05:21:00",7.196866,6.674177,3.47333333333333
"2157","2018-09-04 05:26:00",7.18728,6.682255,4.34166666666667
"2158","2018-09-04 05:31:00",7.168101,6.682149,5.21
"2159","2018-09-04 05:36:00",7.15851,6.679386,6.07833333333333
"2160","2018-09-04 05:41:00",7.148916,6.687473,6.94666666666667
"2161","2018-09-04 05:46:00",7.129725,6.703676,7.815
"2162","2018-09-04 05:51:00",7.120127,6.700907,8.68333333333333
"2163","2018-09-04 05:56:00",7.120127,6.700907,9.55166666666667
"2164","2018-09-04 06:01:00",7.100926,6.700811,10.42
"2165","2018-09-04 06:06:00",7.091323,6.708927,28.3933333333333
"2166","2018-09-04 06:11:00",7.072112,6.714282,46.3666666666667
"2167","2018-09-04 06:16:00",7.052895,6.714193,64.34
"2168","2018-09-04 06:21:00",7.052895,6.714193,82.3133333333333
"2169","2018-09-04 06:26:00",7.024056,6.722242,100.286666666667
"2170","2018-09-04 06:31:00",7.004823,6.73308,118.26
"2171","2018-09-04 06:36:00",6.995203,6.746712,136.233333333333
"2172","2018-09-04 06:41:00",6.97596,6.763076,154.206666666667
"2173","2018-09-04 06:46:00",6.95671,6.757516,172.18
"2174","2018-09-04 06:51:00",6.947082,6.765708,190.153333333333
"2175","2018-09-04 06:56:00",6.927822,6.771128,208.126666666667
"2176","2018-09-04 07:01:00",6.91819,6.790345,226.1
"2177","2018-09-04 07:06:00",6.89892,6.795789,256.216666666667
"2178","2018-09-04 07:11:00",6.889283,6.804029,286.333333333333
"2179","2018-09-04 07:16:00",6.870003,6.826073,316.45
"2180","2018-09-04 07:21:00",6.860361,6.83435,346.566666666667
"2181","2018-09-04 07:26:00",6.850717,6.859299,376.683333333333
"2182","2018-09-04 07:31:00",6.831424,6.875942,406.8
"2183","2018-09-04 07:36:00",6.821775,6.901034,436.916666666667
"2184","2018-09-04 07:41:00",6.821775,6.929043,467.033333333333
"2185","2018-09-04 07:46:00",6.812124,6.954316,497.15
"2186","2018-09-04 07:51:00",6.792818,6.988133,527.266666666667
"2187","2018-09-04 07:56:00",6.792818,7.022149,557.383333333333
"2188","2018-09-04 08:01:00",6.792818,7.050614,587.5
"2189","2018-09-04 08:06:00",6.792818,7.096379,589.441666666667
"2190","2018-09-04 08:11:00",6.792818,7.130885,591.383333333333
"2191","2018-09-04 08:16:00",6.792818,7.182937,593.325
"2192","2018-09-04 08:21:00",6.792818,7.229504,595.266666666667
"2193","2018-09-04 08:26:00",6.792818,7.276354,597.208333333333
"2194","2018-09-04 08:31:00",6.792818,7.329402,599.15
"2195","2018-09-04 08:36:00",6.812124,7.370949,601.091666666667
"2196","2018-09-04 08:41:00",6.821775,7.445647,603.033333333333
"2197","2018-09-04 08:46:00",6.841071,7.493857,604.975
"2198","2018-09-04 08:51:00",6.860361,7.560617,606.916666666667
"2199","2018-09-04 08:56:00",6.908556,7.624947,608.858333333333
"2200","2018-09-04 09:01:00",6.95671,7.689819,610.8
"2201","2018-09-04 09:06:00",7.024056,7.767799,629.483333333333
"2202","2018-09-04 09:11:00",7.081718,7.837078,648.166666666667
"2203","2018-09-04 09:16:00",7.120127,7.894189,666.85
"2204","2018-09-04 09:21:00",7.15851,7.964519,685.533333333333
"2205","2018-09-04 09:26:00",7.177691,8.02892,704.216666666667
"2206","2018-09-04 09:31:00",7.196866,8.093836,722.9
"2207","2018-09-04 09:36:00",7.235197,8.159383,741.583333333333
"2208","2018-09-04 09:41:00",7.273503,8.225473,760.266666666667
"2209","2018-09-04 09:46:00",7.350037,8.319084,778.95
"2210","2018-09-04 09:51:00",7.41692,8.3699,797.633333333333
"2211","2018-09-04 09:56:00",7.493263,8.451685,816.316666666667
"2212","2018-09-04 10:01:00",7.531397,8.520267,835
"2213","2018-09-04 10:06:00",7.607589,8.582914,882.583333333333
"2214","2018-09-04 10:11:00",7.750179,8.657322,930.166666666667
"2215","2018-09-04 10:16:00",7.826085,8.700175,977.75
"2216","2018-09-04 10:21:00",7.901893,8.785651,1025.33333333333
"2217","2018-09-04 10:26:00",7.911362,8.810577,1072.91666666667
"2218","2018-09-04 10:31:00",7.98706,8.875794,1120.5
"2219","2018-09-04 10:36:00",8.062661,8.920006,1168.08333333333
"2220","2018-09-04 10:41:00",8.128733,8.996931,1215.66666666667
"2221","2018-09-04 10:46:00",8.232411,9.068013,1263.25
"2222","2018-09-04 10:51:00",8.33591,9.103037,1310.83333333333
"2223","2018-09-04 10:56:00",8.523634,9.188332,1358.41666666667
"2224","2018-09-04 11:01:00",8.673394,9.229141,1406
"2225","2018-09-04 11:06:00",8.897349,9.265001,1387.58333333333
"2226","2018-09-04 11:11:00",9.027614,9.298818,1369.16666666667
"2227","2018-09-04 11:16:00",9.157607,9.340559,1350.75
