Date, Time, Voltage
9/27/2018,9:16:37,2.31
9/27/2018,9:16:42,2.31
9/27/2018,9:16:47,2.31
9/27/2018,9:16:52,2.31
9/27/2018,9:16:57,2.31
9/27/2018,9:17:02,2.31
9/27/2018,9:17:07,2.31
9/27/2018,9:17:12,2.31
9/27/2018,9:17:17,2.31
9/27/2018,9:17:22,2.31
9/27/2018,9:17:27,2.31
9/27/2018,9:17:32,2.31
9/27/2018,9:17:37,2.31
9/27/2018,9:17:42,2.31
9/27/2018,9:17:47,2.31
9/27/2018,9:17:52,2.31
9/27/2018,9:17:57,2.31
9/27/2018,9:18:02,2.31
9/27/2018,9:18:07,2.31
9/27/2018,9:18:12,2.31
9/27/2018,9:18:17,2.31
9/27/2018,9:18:22,2.31
9/27/2018,9:18:27,2.31
9/27/2018,9:18:32,2.31
9/27/2018,9:18:37,2.31
9/27/2018,9:18:42,2.31
9/27/2018,9:18:47,2.31
9/27/2018,9:18:52,2.31
9/27/2018,9:18:57,2.31
9/27/2018,9:19:02,2.31
9/27/2018,9:19:07,2.31
9/27/2018,9:19:12,2.31
9/27/2018,9:19:17,2.31
9/27/2018,9:19:22,2.31
9/27/2018,9:19:27,2.31
9/27/2018,9:19:32,2.31
9/27/2018,9:19:37,2.31
9/27/2018,9:19:42,2.31
9/27/2018,9:19:47,2.31
9/27/2018,9:19:52,2.31
9/27/2018,9:19:57,2.31
9/27/2018,9:20:02,2.31
9/27/2018,9:20:07,2.31
9/27/2018,9:20:12,2.31
9/27/2018,9:20:17,2.31
9/27/2018,9:20:22,2.31
9/27/2018,9:20:27,2.31
9/27/2018,9:20:32,2.31
9/27/2018,9:20:37,2.31
9/27/2018,9:20:42,2.31
9/27/2018,9:20:47,2.31
9/27/2018,9:20:52,2.31
9/27/2018,9:20:57,2.31
9/27/2018,9:21:02,2.31
9/27/2018,9:21:07,2.31
9/27/2018,9:21:12,2.31
9/27/2018,9:21:17,2.31
9/27/2018,9:21:22,2.31
9/27/2018,9:21:27,2.31
9/27/2018,9:21:32,2.31
9/27/2018,9:21:37,2.31
9/27/2018,9:21:42,2.31
9/27/2018,9:21:47,2.31
9/27/2018,9:21:52,2.31
9/27/2018,9:21:57,2.31
9/27/2018,9:22:02,2.31
9/27/2018,9:22:07,2.31
9/27/2018,9:22:12,2.31
9/27/2018,9:22:17,2.31
9/27/2018,9:22:22,2.31
9/27/2018,9:22:27,2.31
9/27/2018,9:22:32,2.31
9/27/2018,9:22:37,2.31
9/27/2018,9:22:42,2.31
9/27/2018,9:22:47,2.31
9/27/2018,9:22:52,2.31
9/27/2018,9:22:57,2.31
9/27/2018,9:23:02,2.31
9/27/2018,9:23:07,2.31
9/27/2018,9:23:12,2.31
9/27/2018,9:23:17,2.31
9/27/2018,9:23:22,2.31
9/27/2018,9:23:27,2.31
9/27/2018,9:23:32,2.31
9/27/2018,9:23:37,2.31
9/27/2018,9:23:42,2.31
9/27/2018,9:23:47,2.31
9/27/2018,9:23:52,2.31
9/27/2018,9:23:57,2.31
9/27/2018,9:24:02,2.31
9/27/2018,9:24:07,2.31
9/27/2018,9:24:12,2.31
9/27/2018,9:24:17,2.31
9/27/2018,9:24:22,2.31
9/27/2018,9:24:27,2.31
9/27/2018,9:24:32,2.31
9/27/2018,9:24:37,2.31
9/27/2018,9:24:42,2.31
9/27/2018,9:24:47,2.31
9/27/2018,9:24:52,2.31
9/27/2018,9:24:57,2.31
9/27/2018,9:25:02,2.31
9/27/2018,9:25:07,2.31
9/27/2018,9:25:12,2.31
9/27/2018,9:25:17,2.31
9/27/2018,9:25:22,2.31
9/27/2018,9:25:27,2.31
9/27/2018,9:25:32,2.31
9/27/2018,9:25:37,2.31
9/27/2018,9:25:42,2.31
9/27/2018,9:25:47,2.31
9/27/2018,9:25:52,2.31
9/27/2018,9:25:57,2.31
9/27/2018,9:26:02,2.31
9/27/2018,9:26:07,2.31
9/27/2018,9:26:12,2.31
9/27/2018,9:26:17,2.31
9/27/2018,9:26:22,2.31
9/27/2018,9:26:27,2.31
9/27/2018,9:26:32,2.31
9/27/2018,9:26:37,2.31
9/27/2018,9:26:42,2.31
9/27/2018,9:26:47,2.31
9/27/2018,9:26:52,2.31
9/27/2018,9:26:57,2.31
9/27/2018,9:27:02,2.31
9/27/2018,9:27:07,2.31
9/27/2018,9:27:12,2.31
9/27/2018,9:27:17,2.31
9/27/2018,9:27:22,2.31
9/27/2018,9:27:27,2.31
9/27/2018,9:27:32,2.31
9/27/2018,9:27:37,2.31
9/27/2018,9:27:42,2.31
9/27/2018,9:27:47,2.31
9/27/2018,9:27:52,2.31
9/27/2018,9:27:57,2.31
9/27/2018,9:28:02,2.31
9/27/2018,9:28:07,2.31
9/27/2018,9:28:12,2.31
9/27/2018,9:28:17,2.31
9/27/2018,9:28:22,2.31
9/27/2018,9:28:27,2.31
9/27/2018,9:28:32,2.31
9/27/2018,9:28:37,2.31
9/27/2018,9:28:42,2.31
9/27/2018,9:28:47,2.31
9/27/2018,9:28:52,2.31
9/27/2018,9:28:57,2.31
9/27/2018,9:29:02,2.31
9/27/2018,9:29:07,2.31
9/27/2018,9:29:12,2.31
9/27/2018,9:29:17,2.31
9/27/2018,9:29:22,2.31
9/27/2018,9:29:27,2.31
9/27/2018,9:29:32,2.31
9/27/2018,9:29:37,2.31
9/27/2018,9:29:42,2.31
9/27/2018,9:29:47,2.31
9/27/2018,9:29:52,2.31
9/27/2018,9:29:57,2.31
9/27/2018,9:30:02,2.31
9/27/2018,9:30:07,2.31
9/27/2018,9:30:12,2.31
9/27/2018,9:30:17,2.31
9/27/2018,9:30:22,2.31
9/27/2018,9:30:27,2.31
9/27/2018,9:30:32,2.31
9/27/2018,9:30:37,2.31
9/27/2018,9:30:42,2.31
9/27/2018,9:30:47,2.31
9/27/2018,9:30:52,2.31
9/27/2018,9:30:57,2.31
9/27/2018,9:31:02,2.31
9/27/2018,9:31:07,2.31
9/27/2018,9:31:12,2.31
9/27/2018,9:31:17,2.31
9/27/2018,9:31:22,2.31
9/27/2018,9:31:27,2.31
9/27/2018,9:31:32,2.31
9/27/2018,9:31:37,2.31
9/27/2018,9:31:42,2.31
9/27/2018,9:31:47,2.31
9/27/2018,9:31:52,2.31
9/27/2018,9:31:57,2.31
9/27/2018,9:32:02,2.31
9/27/2018,9:32:07,2.31
9/27/2018,9:32:12,2.31
9/27/2018,9:32:17,2.31
9/27/2018,9:32:22,2.31
9/27/2018,9:32:27,2.31
9/27/2018,9:32:32,2.31
9/27/2018,9:32:37,2.31
9/27/2018,9:32:42,2.31
9/27/2018,9:32:47,2.31
9/27/2018,9:32:52,2.31
9/27/2018,9:32:57,2.31
9/27/2018,9:33:02,2.31
9/27/2018,9:33:07,2.31
9/27/2018,9:33:12,2.31
9/27/2018,9:33:17,2.31
9/27/2018,9:33:22,2.31
9/27/2018,9:33:27,2.31
9/27/2018,9:33:32,2.31
9/27/2018,9:33:37,2.31
9/27/2018,9:33:42,2.31
9/27/2018,9:33:47,2.31
9/27/2018,9:33:52,2.31
9/27/2018,9:33:57,2.31
9/27/2018,9:34:02,2.31
9/27/2018,9:34:07,2.31
9/27/2018,9:34:12,2.31
9/27/2018,9:34:17,2.31
9/27/2018,9:34:22,2.31
9/27/2018,9:34:27,2.31
9/27/2018,9:34:32,2.31
9/27/2018,9:34:37,2.31
9/27/2018,9:34:42,2.31
9/27/2018,9:34:47,2.31
9/27/2018,9:34:52,2.31
9/27/2018,9:34:57,2.31
9/27/2018,9:35:02,2.31
9/27/2018,9:35:07,2.31
9/27/2018,9:35:12,2.31
9/27/2018,9:35:17,2.31
9/27/2018,9:35:22,2.31
9/27/2018,9:35:27,2.31
9/27/2018,9:35:32,2.31
9/27/2018,9:35:37,2.31
9/27/2018,9:35:42,2.31
9/27/2018,9:35:47,2.31
9/27/2018,9:35:52,2.31
9/27/2018,9:35:57,2.31
9/27/2018,9:36:02,2.31
9/27/2018,9:36:07,2.31
9/27/2018,9:36:12,2.31
9/27/2018,9:36:17,2.31
9/27/2018,9:36:22,2.31
9/27/2018,9:36:27,2.31
9/27/2018,9:36:32,2.31
9/27/2018,9:36:37,2.31
9/27/2018,9:36:42,2.31
9/27/2018,9:36:47,2.31
9/27/2018,9:36:52,2.31
9/27/2018,9:36:57,2.31
9/27/2018,9:37:02,2.31
9/27/2018,9:37:07,2.31
9/27/2018,9:37:12,2.31
9/27/2018,9:37:17,2.31
9/27/2018,9:37:22,2.31
9/27/2018,9:37:27,2.31
9/27/2018,9:37:32,2.31
9/27/2018,9:37:37,2.31
9/27/2018,9:37:42,2.31
9/27/2018,9:37:47,2.31
9/27/2018,9:37:52,2.31
9/27/2018,9:37:57,2.31
9/27/2018,9:38:02,2.31
9/27/2018,9:38:07,2.31
9/27/2018,9:38:12,2.31
9/27/2018,9:38:17,2.31
9/27/2018,9:38:22,2.31
9/27/2018,9:38:27,2.31
9/27/2018,9:38:32,2.31
9/27/2018,9:38:37,2.31
9/27/2018,9:38:42,2.31
9/27/2018,9:38:47,2.31
9/27/2018,9:38:52,2.31
9/27/2018,9:38:57,2.31
9/27/2018,9:39:02,2.31
9/27/2018,9:39:07,2.31
9/27/2018,9:39:12,2.31
9/27/2018,9:39:17,2.31
9/27/2018,9:39:22,2.31
9/27/2018,9:39:27,2.31
9/27/2018,9:39:32,2.31
9/27/2018,9:39:37,2.31
9/27/2018,9:39:42,2.31
9/27/2018,9:39:47,2.31
9/27/2018,9:39:52,2.31
9/27/2018,9:39:57,2.31
9/27/2018,9:40:02,2.31
9/27/2018,9:40:07,2.31
9/27/2018,9:40:12,2.31
9/27/2018,9:40:17,2.31
9/27/2018,9:40:22,2.31
9/27/2018,9:40:27,2.31
9/27/2018,9:40:32,2.31
9/27/2018,9:40:37,2.31
9/27/2018,9:40:42,2.31
9/27/2018,9:40:47,2.31
9/27/2018,9:40:52,2.31
9/27/2018,9:40:57,2.31
9/27/2018,9:41:02,2.31
9/27/2018,9:41:07,2.31
9/27/2018,9:41:12,2.31
9/27/2018,9:41:17,2.31
9/27/2018,9:41:22,2.31
9/27/2018,9:41:27,2.31
9/27/2018,9:41:32,2.31
9/27/2018,9:41:37,2.31
9/27/2018,9:41:42,2.31
9/27/2018,9:41:47,2.31
9/27/2018,9:41:52,2.31
9/27/2018,9:41:57,2.31
9/27/2018,9:42:02,2.31
9/27/2018,9:42:07,2.31
9/27/2018,9:42:12,2.31
9/27/2018,9:42:17,2.31
9/27/2018,9:42:22,2.31
9/27/2018,9:42:27,2.31
9/27/2018,9:42:32,2.31
9/27/2018,9:42:37,2.31
9/27/2018,9:42:42,2.31
9/27/2018,9:42:47,2.31
9/27/2018,9:42:52,2.31
9/27/2018,9:42:57,2.31
9/27/2018,9:43:02,2.31
9/27/2018,9:43:07,2.31
9/27/2018,9:43:12,2.31
9/27/2018,9:43:17,2.31
9/27/2018,9:43:22,2.31
9/27/2018,9:43:27,2.31
9/27/2018,9:43:32,2.31
9/27/2018,9:43:37,2.31
9/27/2018,9:43:42,2.31
9/27/2018,9:43:47,2.31
9/27/2018,9:43:52,2.31
9/27/2018,9:43:57,2.31
9/27/2018,9:44:02,2.31
9/27/2018,9:44:07,2.31
9/27/2018,9:44:12,2.31
9/27/2018,9:44:17,2.31
9/27/2018,9:44:22,2.31
9/27/2018,9:44:27,2.31
9/27/2018,9:44:32,2.31
9/27/2018,9:44:37,2.31
9/27/2018,9:44:42,2.31
9/27/2018,9:44:47,2.31
9/27/2018,9:44:52,2.31
9/27/2018,9:44:57,2.31
9/27/2018,9:45:02,2.31
9/27/2018,9:45:07,2.31
9/27/2018,9:45:12,2.31
9/27/2018,9:45:17,2.31
9/27/2018,9:45:22,2.31
9/27/2018,9:45:27,2.31
9/27/2018,9:45:32,2.31
9/27/2018,9:45:37,2.31
9/27/2018,9:45:42,2.31
9/27/2018,9:45:47,2.31
9/27/2018,9:45:52,2.31
9/27/2018,9:45:57,2.31
9/27/2018,9:46:02,2.31
9/27/2018,9:46:07,2.31
9/27/2018,9:46:12,2.31
9/27/2018,9:46:17,2.31
9/27/2018,9:46:22,2.31
9/27/2018,9:46:27,2.31
9/27/2018,9:46:32,2.31
9/27/2018,9:46:37,2.31
9/27/2018,9:46:42,2.31
9/27/2018,9:46:47,2.31
9/27/2018,9:46:52,2.31
9/27/2018,9:46:57,2.31
9/27/2018,9:47:02,2.31
9/27/2018,9:47:07,2.31
9/27/2018,9:47:12,2.31
9/27/2018,9:47:17,2.31
9/27/2018,9:47:22,2.31
9/27/2018,9:47:27,2.31
9/27/2018,9:47:32,2.31
9/27/2018,9:47:37,2.31
9/27/2018,9:47:42,2.31
9/27/2018,9:47:47,2.31
9/27/2018,9:47:52,2.31
9/27/2018,9:47:57,2.31
9/27/2018,9:48:02,2.31
9/27/2018,9:48:07,2.31
9/27/2018,9:48:12,2.31
9/27/2018,9:48:17,2.31
9/27/2018,9:48:22,2.31
9/27/2018,9:48:27,2.31
9/27/2018,9:48:32,2.31
9/27/2018,9:48:37,2.31
9/27/2018,9:48:42,2.31
9/27/2018,9:48:47,2.31
9/27/2018,9:48:52,2.31
9/27/2018,9:48:57,2.31
9/27/2018,9:49:02,2.31
9/27/2018,9:49:07,2.31
9/27/2018,9:49:12,2.31
9/27/2018,9:49:17,2.31
9/27/2018,9:49:22,2.31
9/27/2018,9:49:27,2.31
9/27/2018,9:49:32,2.31
9/27/2018,9:49:37,2.31
9/27/2018,9:49:42,2.31
9/27/2018,9:49:47,2.31
9/27/2018,9:49:52,2.31
9/27/2018,9:49:57,2.31
9/27/2018,9:50:02,2.31
9/27/2018,9:50:07,2.31
9/27/2018,9:50:12,2.31
9/27/2018,9:50:17,2.31
9/27/2018,9:50:22,2.31
9/27/2018,9:50:27,2.31
9/27/2018,9:50:32,2.31
9/27/2018,9:50:37,2.31
9/27/2018,9:50:42,2.31
9/27/2018,9:50:47,2.31
9/27/2018,9:50:52,2.31
9/27/2018,9:50:57,2.31
9/27/2018,9:51:02,2.31
9/27/2018,9:51:07,2.31
9/27/2018,9:51:12,2.31
9/27/2018,9:51:17,2.31
9/27/2018,9:51:22,2.31
9/27/2018,9:51:27,2.31
9/27/2018,9:51:32,2.31
9/27/2018,9:51:37,2.31
9/27/2018,9:51:42,2.31
9/27/2018,9:51:47,2.31
9/27/2018,9:51:52,2.31
9/27/2018,9:51:57,2.31
9/27/2018,9:52:02,2.31
9/27/2018,9:52:07,2.31
9/27/2018,9:52:12,2.31
9/27/2018,9:52:17,2.31
9/27/2018,9:52:22,2.31
9/27/2018,9:52:27,2.31
9/27/2018,9:52:32,2.31
9/27/2018,9:52:37,2.31
9/27/2018,9:52:42,2.31
9/27/2018,9:52:47,2.31
9/27/2018,9:52:52,2.31
9/27/2018,9:52:57,2.31
9/27/2018,9:53:02,2.31
9/27/2018,9:53:07,2.31
9/27/2018,9:53:12,2.31
9/27/2018,9:53:17,2.31
9/27/2018,9:53:22,2.31
9/27/2018,9:53:27,2.31
9/27/2018,9:53:32,2.31
9/27/2018,9:53:37,2.31
9/27/2018,9:53:42,2.31
9/27/2018,9:53:47,2.31
9/27/2018,9:53:52,2.31
9/27/2018,9:53:57,2.31
9/27/2018,9:54:02,2.31
9/27/2018,9:54:07,2.31
9/27/2018,9:54:12,2.31
9/27/2018,9:54:17,2.31
9/27/2018,9:54:22,2.31
9/27/2018,9:54:27,2.31
9/27/2018,9:54:32,2.31
9/27/2018,9:54:37,2.31
9/27/2018,9:54:42,2.31
9/27/2018,9:54:47,2.31
9/27/2018,9:54:52,2.31
9/27/2018,9:54:57,2.31
9/27/2018,9:55:02,2.31
9/27/2018,9:55:07,2.31
9/27/2018,9:55:12,2.31
9/27/2018,9:55:17,2.31
9/27/2018,9:55:22,2.31
9/27/2018,9:55:27,2.31
9/27/2018,9:55:32,2.31
9/27/2018,9:55:37,2.31
9/27/2018,9:55:42,2.31
9/27/2018,9:55:47,2.31
9/27/2018,9:55:52,2.31
9/27/2018,9:55:57,2.31
9/27/2018,9:56:02,2.31
9/27/2018,9:56:07,2.31
9/27/2018,9:56:12,2.31
9/27/2018,9:56:17,2.31
9/27/2018,9:56:22,2.31
9/27/2018,9:56:27,2.31
9/27/2018,9:56:32,2.31
9/27/2018,9:56:37,2.31
9/27/2018,9:56:42,2.31
9/27/2018,9:56:47,2.31
9/27/2018,9:56:52,2.31
9/27/2018,9:56:57,2.31
9/27/2018,9:57:02,2.31
9/27/2018,9:57:07,2.31
9/27/2018,9:57:12,2.31
9/27/2018,9:57:17,2.31
9/27/2018,9:57:23,2.31
9/27/2018,9:57:28,2.31
9/27/2018,9:57:33,2.31
9/27/2018,9:57:38,2.31
9/27/2018,9:57:43,2.31
9/27/2018,9:57:48,2.31
9/27/2018,9:57:53,2.31
9/27/2018,9:57:58,2.31
9/27/2018,9:58:03,2.31
9/27/2018,9:58:08,2.31
9/27/2018,9:58:13,2.31
9/27/2018,9:58:18,2.31
9/27/2018,9:58:23,2.31
9/27/2018,9:58:28,2.31
9/27/2018,9:58:33,2.31
9/27/2018,9:58:38,2.31
9/27/2018,9:58:43,2.31
9/27/2018,9:58:48,2.31
9/27/2018,9:58:53,2.31
9/27/2018,9:58:58,2.31
9/27/2018,9:59:03,2.31
9/27/2018,9:59:08,2.31
9/27/2018,9:59:13,2.31
9/27/2018,9:59:18,2.31
9/27/2018,9:59:23,2.31
9/27/2018,9:59:28,2.31
9/27/2018,9:59:33,2.31
9/27/2018,9:59:38,2.31
9/27/2018,9:59:43,2.31
9/27/2018,9:59:48,2.31
9/27/2018,9:59:53,2.31
9/27/2018,9:59:58,2.31
9/27/2018,10:00:03,2.31
9/27/2018,10:00:08,2.31
9/27/2018,10:00:13,2.31
9/27/2018,10:00:18,2.31
9/27/2018,10:00:23,2.31
9/27/2018,10:00:28,2.31
9/27/2018,10:00:33,2.31
9/27/2018,10:00:38,2.31
9/27/2018,10:00:43,2.31
9/27/2018,10:00:48,2.31
9/27/2018,10:00:53,2.31
9/27/2018,10:00:58,2.31
9/27/2018,10:01:03,2.31
9/27/2018,10:01:08,2.31
9/27/2018,10:01:13,2.31
9/27/2018,10:01:18,2.31
9/27/2018,10:01:23,2.31
