Date, Time, Voltage
8/22/2018,9:46:36,2.34
8/22/2018,9:46:41,2.34
8/22/2018,9:46:46,2.34
8/22/2018,9:46:51,2.34
8/22/2018,9:46:56,2.34
8/22/2018,9:47:01,2.34
8/22/2018,9:47:06,2.34
8/22/2018,9:47:11,2.34
8/22/2018,9:47:16,2.34
8/22/2018,9:47:21,2.34
8/22/2018,9:47:26,2.34
8/22/2018,9:47:31,2.34
8/22/2018,9:47:36,2.34
8/22/2018,9:47:41,2.34
8/22/2018,9:47:46,2.34
8/22/2018,9:47:51,2.34
8/22/2018,9:47:56,2.34
8/22/2018,9:48:01,2.34
8/22/2018,9:48:06,2.34
8/22/2018,9:48:11,2.34
8/22/2018,9:48:16,2.34
8/22/2018,9:48:21,2.34
8/22/2018,9:48:26,2.34
8/22/2018,9:48:31,2.34
8/22/2018,9:48:36,2.34
8/22/2018,9:48:41,2.34
8/22/2018,9:48:46,2.34
8/22/2018,9:48:51,2.34
8/22/2018,9:48:56,2.34
8/22/2018,9:49:01,2.34
8/22/2018,9:49:06,2.34
8/22/2018,9:49:11,2.34
8/22/2018,9:49:16,2.34
8/22/2018,9:49:21,2.34
8/22/2018,9:49:26,2.34
8/22/2018,9:49:31,2.34
8/22/2018,9:49:36,2.34
8/22/2018,9:49:41,2.34
8/22/2018,9:49:46,2.34
8/22/2018,9:49:51,2.34
8/22/2018,9:49:56,2.34
8/22/2018,9:50:01,2.34
8/22/2018,9:50:06,2.34
8/22/2018,9:50:11,2.34
8/22/2018,9:50:16,2.34
8/22/2018,9:50:21,2.34
8/22/2018,9:50:26,2.34
8/22/2018,9:50:31,2.34
8/22/2018,9:50:36,2.34
8/22/2018,9:50:41,2.34
8/22/2018,9:50:46,2.34
8/22/2018,9:50:51,2.34
8/22/2018,9:50:56,2.34
8/22/2018,9:51:01,2.34
8/22/2018,9:51:06,2.34
8/22/2018,9:51:11,2.34
8/22/2018,9:51:16,2.34
8/22/2018,9:51:21,2.34
8/22/2018,9:51:26,2.34
8/22/2018,9:51:31,2.34
8/22/2018,9:51:36,2.34
8/22/2018,9:51:41,2.34
8/22/2018,9:51:46,2.34
8/22/2018,9:51:51,2.34
8/22/2018,9:51:56,2.34
8/22/2018,9:52:01,2.34
8/22/2018,9:52:06,2.33
8/22/2018,9:52:11,2.34
8/22/2018,9:52:16,2.34
8/22/2018,9:52:21,2.34
8/22/2018,9:52:26,2.34
8/22/2018,9:52:31,2.34
8/22/2018,9:52:36,2.34
8/22/2018,9:52:41,2.34
8/22/2018,9:52:46,2.34
8/22/2018,9:52:51,2.34
8/22/2018,9:52:56,2.34
8/22/2018,9:53:01,2.34
8/22/2018,9:53:06,2.34
8/22/2018,9:53:11,2.34
8/22/2018,9:53:16,2.34
8/22/2018,9:53:21,2.34
8/22/2018,9:53:26,2.34
8/22/2018,9:53:31,2.34
8/22/2018,9:53:36,2.34
8/22/2018,9:53:41,2.34
8/22/2018,9:53:46,2.34
8/22/2018,9:53:51,2.34
8/22/2018,9:53:56,2.34
8/22/2018,9:54:01,2.34
8/22/2018,9:54:06,2.34
8/22/2018,9:54:11,2.34
8/22/2018,9:54:16,2.34
8/22/2018,9:54:21,2.34
8/22/2018,9:54:26,2.34
8/22/2018,9:54:31,2.34
8/22/2018,9:54:36,2.34
8/22/2018,9:54:41,2.34
8/22/2018,9:54:46,2.34
8/22/2018,9:54:51,2.34
8/22/2018,9:54:56,2.34
8/22/2018,9:55:01,2.34
8/22/2018,9:55:06,2.34
8/22/2018,9:55:11,2.34
8/22/2018,9:55:16,2.33
8/22/2018,9:55:21,2.34
8/22/2018,9:55:26,2.34
8/22/2018,9:55:31,2.34
8/22/2018,9:55:36,2.34
8/22/2018,9:55:41,2.34
8/22/2018,9:55:46,2.34
8/22/2018,9:55:51,2.34
8/22/2018,9:55:56,2.34
8/22/2018,9:56:01,2.34
8/22/2018,9:56:06,2.34
8/22/2018,9:56:11,2.34
8/22/2018,9:56:16,2.34
8/22/2018,9:56:21,2.34
8/22/2018,9:56:26,2.34
8/22/2018,9:56:31,2.34
8/22/2018,9:56:36,2.34
8/22/2018,9:56:41,2.34
8/22/2018,9:56:46,2.34
8/22/2018,9:56:51,2.34
8/22/2018,9:56:56,2.34
8/22/2018,9:57:01,2.34
8/22/2018,9:57:06,2.34
8/22/2018,9:57:11,2.34
8/22/2018,9:57:16,2.34
8/22/2018,9:57:21,2.34
8/22/2018,9:57:26,2.34
8/22/2018,9:57:31,2.34
8/22/2018,9:57:36,2.34
8/22/2018,9:57:41,2.34
8/22/2018,9:57:46,2.34
8/22/2018,9:57:51,2.34
8/22/2018,9:57:56,2.34
8/22/2018,9:58:01,2.34
8/22/2018,9:58:06,2.34
8/22/2018,9:58:11,2.34
8/22/2018,9:58:16,2.34
8/22/2018,9:58:21,2.34
8/22/2018,9:58:26,2.34
8/22/2018,9:58:31,2.34
8/22/2018,9:58:36,2.34
8/22/2018,9:58:41,2.34
8/22/2018,9:58:46,2.34
8/22/2018,9:58:51,2.34
8/22/2018,9:58:56,2.34
8/22/2018,9:59:01,2.34
8/22/2018,9:59:06,2.34
8/22/2018,9:59:11,2.34
8/22/2018,9:59:16,2.34
8/22/2018,9:59:21,2.34
8/22/2018,9:59:26,2.34
8/22/2018,9:59:31,2.34
8/22/2018,9:59:36,2.34
8/22/2018,9:59:41,2.34
8/22/2018,9:59:46,2.34
8/22/2018,9:59:51,2.34
8/22/2018,9:59:56,2.34
8/22/2018,10:00:01,2.34
8/22/2018,10:00:06,2.34
8/22/2018,10:00:11,2.34
8/22/2018,10:00:16,2.34
8/22/2018,10:00:21,2.34
8/22/2018,10:00:26,2.34
8/22/2018,10:00:31,2.34
8/22/2018,10:00:36,2.34
8/22/2018,10:00:41,2.34
8/22/2018,10:00:46,2.34
8/22/2018,10:00:51,2.34
8/22/2018,10:00:56,2.34
8/22/2018,10:01:01,2.34
8/22/2018,10:01:06,2.34
8/22/2018,10:01:11,2.34
8/22/2018,10:01:16,2.34
8/22/2018,10:01:21,2.34
8/22/2018,10:01:26,2.34
8/22/2018,10:01:31,2.34
8/22/2018,10:01:36,2.34
8/22/2018,10:01:41,2.34
8/22/2018,10:01:46,2.34
8/22/2018,10:01:51,2.34
8/22/2018,10:01:56,2.34
8/22/2018,10:02:01,2.34
8/22/2018,10:02:06,2.34
8/22/2018,10:02:11,2.34
8/22/2018,10:02:16,2.34
8/22/2018,10:02:21,2.34
8/22/2018,10:02:26,2.34
8/22/2018,10:02:31,2.34
8/22/2018,10:02:36,2.34
8/22/2018,10:02:41,2.34
8/22/2018,10:02:46,2.34
8/22/2018,10:02:51,2.34
8/22/2018,10:02:56,2.34
8/22/2018,10:03:01,2.34
8/22/2018,10:03:06,2.34
8/22/2018,10:03:11,2.34
8/22/2018,10:03:16,2.33
8/22/2018,10:03:21,2.34
8/22/2018,10:03:26,2.34
8/22/2018,10:03:31,2.34
8/22/2018,10:03:36,2.34
8/22/2018,10:03:41,2.35
8/22/2018,10:03:46,2.34
8/22/2018,10:03:51,2.34
8/22/2018,10:03:56,2.34
8/22/2018,10:04:01,2.34
8/22/2018,10:04:06,2.34
8/22/2018,10:04:11,2.34
8/22/2018,10:04:16,2.34
8/22/2018,10:04:21,2.34
8/22/2018,10:04:26,2.34
8/22/2018,10:04:31,2.34
8/22/2018,10:04:36,2.34
8/22/2018,10:04:41,2.34
8/22/2018,10:04:46,2.34
8/22/2018,10:04:51,2.34
8/22/2018,10:04:56,2.34
8/22/2018,10:05:01,2.34
8/22/2018,10:05:06,2.34
8/22/2018,10:05:11,2.34
8/22/2018,10:05:16,2.34
8/22/2018,10:05:21,2.34
8/22/2018,10:05:26,2.34
8/22/2018,10:05:31,2.34
8/22/2018,10:05:36,2.34
8/22/2018,10:05:41,2.34
8/22/2018,10:05:46,2.34
8/22/2018,10:05:51,2.34
8/22/2018,10:05:56,2.35
8/22/2018,10:06:01,2.34
8/22/2018,10:06:06,2.34
8/22/2018,10:06:11,2.34
8/22/2018,10:06:16,2.34
8/22/2018,10:06:21,2.34
8/22/2018,10:06:26,2.34
8/22/2018,10:06:31,2.34
8/22/2018,10:06:36,2.34
8/22/2018,10:06:41,2.34
8/22/2018,10:06:46,2.34
8/22/2018,10:06:51,2.34
8/22/2018,10:06:56,2.34
8/22/2018,10:07:01,2.34
8/22/2018,10:07:06,2.34
8/22/2018,10:07:11,2.35
8/22/2018,10:07:16,2.34
8/22/2018,10:07:21,2.34
8/22/2018,10:07:26,2.34
8/22/2018,10:07:31,2.34
8/22/2018,10:07:36,2.34
8/22/2018,10:07:41,2.34
8/22/2018,10:07:46,2.34
8/22/2018,10:07:51,2.34
8/22/2018,10:07:56,2.34
8/22/2018,10:08:01,2.34
8/22/2018,10:08:06,2.34
8/22/2018,10:08:11,2.34
8/22/2018,10:08:16,2.34
8/22/2018,10:08:21,2.34
8/22/2018,10:08:26,2.34
8/22/2018,10:08:31,2.34
8/22/2018,10:08:36,2.35
8/22/2018,10:08:41,2.34
8/22/2018,10:08:46,2.34
8/22/2018,10:08:51,2.34
8/22/2018,10:08:56,2.34
8/22/2018,10:09:01,2.34
8/22/2018,10:09:06,2.34
8/22/2018,10:09:11,2.34
8/22/2018,10:09:16,2.34
8/22/2018,10:09:21,2.34
8/22/2018,10:09:26,2.34
8/22/2018,10:09:31,2.34
8/22/2018,10:09:36,2.34
8/22/2018,10:09:41,2.34
8/22/2018,10:09:46,2.34
8/22/2018,10:09:51,2.35
8/22/2018,10:09:56,2.34
8/22/2018,10:10:01,2.35
8/22/2018,10:10:06,2.34
8/22/2018,10:10:11,2.34
8/22/2018,10:10:16,2.34
8/22/2018,10:10:21,2.34
8/22/2018,10:10:26,2.34
8/22/2018,10:10:31,2.35
8/22/2018,10:10:36,2.34
8/22/2018,10:10:41,2.34
8/22/2018,10:10:46,2.34
8/22/2018,10:10:51,2.34
8/22/2018,10:10:56,2.34
8/22/2018,10:11:01,2.34
8/22/2018,10:11:06,2.35
8/22/2018,10:11:11,2.35
8/22/2018,10:11:16,2.34
8/22/2018,10:11:21,2.34
8/22/2018,10:11:26,2.34
8/22/2018,10:11:31,2.34
8/22/2018,10:11:36,2.35
8/22/2018,10:11:41,2.34
8/22/2018,10:11:46,2.35
8/22/2018,10:11:51,2.35
8/22/2018,10:11:56,2.34
8/22/2018,10:12:01,2.35
8/22/2018,10:12:06,2.34
8/22/2018,10:12:11,2.34
8/22/2018,10:12:16,2.34
8/22/2018,10:12:21,2.34
8/22/2018,10:12:26,2.34
8/22/2018,10:12:31,2.34
8/22/2018,10:12:36,2.34
8/22/2018,10:12:41,2.34
8/22/2018,10:12:46,2.35
8/22/2018,10:12:51,2.34
8/22/2018,10:12:56,2.35
8/22/2018,10:13:01,2.35
8/22/2018,10:13:06,2.34
8/22/2018,10:13:11,2.34
8/22/2018,10:13:16,2.34
8/22/2018,10:13:21,2.34
8/22/2018,10:13:26,2.35
8/22/2018,10:13:31,2.35
8/22/2018,10:13:36,2.35
8/22/2018,10:13:41,2.34
8/22/2018,10:13:46,2.34
8/22/2018,10:13:51,2.35
8/22/2018,10:13:56,2.35
8/22/2018,10:14:01,2.35
8/22/2018,10:14:06,2.35
8/22/2018,10:14:11,2.35
8/22/2018,10:14:16,2.35
8/22/2018,10:14:21,2.34
8/22/2018,10:14:26,2.34
8/22/2018,10:14:31,2.35
8/22/2018,10:14:36,2.34
8/22/2018,10:14:41,2.34
8/22/2018,10:14:46,2.35
8/22/2018,10:14:51,2.35
8/22/2018,10:14:56,2.35
8/22/2018,10:15:01,2.34
8/22/2018,10:15:06,2.35
8/22/2018,10:15:11,2.35
8/22/2018,10:15:16,2.35
8/22/2018,10:15:21,2.35
8/22/2018,10:15:26,2.35
8/22/2018,10:15:31,2.35
8/22/2018,10:15:36,2.35
8/22/2018,10:15:41,2.35
8/22/2018,10:15:46,2.35
8/22/2018,10:15:51,2.35
8/22/2018,10:15:56,2.35
8/22/2018,10:16:01,2.34
8/22/2018,10:16:06,2.35
8/22/2018,10:16:11,2.34
8/22/2018,10:16:16,2.35
8/22/2018,10:16:21,2.35
8/22/2018,10:16:26,2.35
8/22/2018,10:16:31,2.35
8/22/2018,10:16:36,2.35
8/22/2018,10:16:41,2.35
8/22/2018,10:16:46,2.35
8/22/2018,10:16:51,2.34
8/22/2018,10:16:56,2.35
8/22/2018,10:17:01,2.35
8/22/2018,10:17:06,2.35
8/22/2018,10:17:11,2.35
8/22/2018,10:17:16,2.34
8/22/2018,10:17:21,2.34
8/22/2018,10:17:26,2.35
8/22/2018,10:17:31,2.35
8/22/2018,10:17:36,2.35
8/22/2018,10:17:41,2.35
8/22/2018,10:17:46,2.34
8/22/2018,10:17:51,2.34
8/22/2018,10:17:56,2.35
8/22/2018,10:18:01,2.35
8/22/2018,10:18:06,2.35
8/22/2018,10:18:11,2.35
8/22/2018,10:18:16,2.35
8/22/2018,10:18:21,2.35
8/22/2018,10:18:26,2.35
8/22/2018,10:18:31,2.35
8/22/2018,10:18:36,2.34
8/22/2018,10:18:41,2.35
8/22/2018,10:18:46,2.35
8/22/2018,10:18:51,2.35
8/22/2018,10:18:56,2.35
8/22/2018,10:19:01,2.35
8/22/2018,10:19:06,2.35
8/22/2018,10:19:11,2.34
8/22/2018,10:19:16,2.34
8/22/2018,10:19:21,2.35
8/22/2018,10:19:26,2.35
8/22/2018,10:19:31,2.35
8/22/2018,10:19:36,2.35
8/22/2018,10:19:41,2.35
8/22/2018,10:19:46,2.35
8/22/2018,10:19:51,2.34
8/22/2018,10:19:56,2.34
8/22/2018,10:20:01,2.35
8/22/2018,10:20:06,2.35
8/22/2018,10:20:11,2.35
8/22/2018,10:20:16,2.35
8/22/2018,10:20:21,2.35
8/22/2018,10:20:26,2.35
8/22/2018,10:20:31,2.35
8/22/2018,10:20:36,2.35
8/22/2018,10:20:41,2.35
8/22/2018,10:20:46,2.35
8/22/2018,10:20:51,2.35
8/22/2018,10:20:56,2.35
8/22/2018,10:21:01,2.34
8/22/2018,10:21:06,2.35
8/22/2018,10:21:11,2.35
8/22/2018,10:21:16,2.35
8/22/2018,10:21:21,2.35
8/22/2018,10:21:26,2.35
8/22/2018,10:21:31,2.35
8/22/2018,10:21:36,2.35
8/22/2018,10:21:41,2.35
8/22/2018,10:21:46,2.35
8/22/2018,10:21:51,2.35
8/22/2018,10:21:56,2.35
8/22/2018,10:22:01,2.35
8/22/2018,10:22:06,2.35
8/22/2018,10:22:11,2.35
8/22/2018,10:22:16,2.35
8/22/2018,10:22:21,2.35
8/22/2018,10:22:26,2.35
8/22/2018,10:22:31,2.35
8/22/2018,10:22:36,2.35
8/22/2018,10:22:41,2.35
8/22/2018,10:22:46,2.35
8/22/2018,10:22:51,2.35
8/22/2018,10:22:56,2.35
8/22/2018,10:23:01,2.35
8/22/2018,10:23:06,2.35
8/22/2018,10:23:11,2.35
8/22/2018,10:23:16,2.35
8/22/2018,10:23:21,2.35
8/22/2018,10:23:26,2.35
8/22/2018,10:23:31,2.35
8/22/2018,10:23:36,2.35
8/22/2018,10:23:41,2.35
8/22/2018,10:23:46,2.35
8/22/2018,10:23:51,2.35
8/22/2018,10:23:56,2.35
8/22/2018,10:24:01,2.35
8/22/2018,10:24:06,2.35
8/22/2018,10:24:11,2.35
8/22/2018,10:24:17,2.35
8/22/2018,10:24:22,2.35
8/22/2018,10:24:27,2.35
8/22/2018,10:24:32,2.35
8/22/2018,10:24:37,2.35
8/22/2018,10:24:42,2.35
8/22/2018,10:24:47,2.35
8/22/2018,10:24:52,2.35
8/22/2018,10:24:57,2.35
8/22/2018,10:25:02,2.35
8/22/2018,10:25:07,2.35
8/22/2018,10:25:12,2.35
8/22/2018,10:25:17,2.35
8/22/2018,10:25:22,2.35
8/22/2018,10:25:27,2.35
8/22/2018,10:25:32,2.35
8/22/2018,10:25:37,2.35
8/22/2018,10:25:42,2.35
8/22/2018,10:25:47,2.35
8/22/2018,10:25:52,2.35
8/22/2018,10:25:57,2.35
8/22/2018,10:26:02,2.35
8/22/2018,10:26:07,2.35
8/22/2018,10:26:12,2.35
8/22/2018,10:26:17,2.35
8/22/2018,10:26:22,2.35
8/22/2018,10:26:27,2.35
8/22/2018,10:26:32,2.35
8/22/2018,10:26:37,2.35
8/22/2018,10:26:42,2.35
8/22/2018,10:26:47,2.35
8/22/2018,10:26:52,2.35
8/22/2018,10:26:57,2.35
8/22/2018,10:27:02,2.35
8/22/2018,10:27:07,2.35
8/22/2018,10:27:12,2.35
8/22/2018,10:27:17,2.35
8/22/2018,10:27:22,2.35
8/22/2018,10:27:27,2.35
8/22/2018,10:27:32,2.35
8/22/2018,10:27:37,2.35
8/22/2018,10:27:42,2.35
8/22/2018,10:27:47,2.35
8/22/2018,10:27:52,2.35
8/22/2018,10:27:57,2.35
8/22/2018,10:28:02,2.35
8/22/2018,10:28:07,2.35
8/22/2018,10:28:12,2.35
8/22/2018,10:28:17,2.35
8/22/2018,10:28:22,2.35
8/22/2018,10:28:27,2.35
8/22/2018,10:28:32,2.35
8/22/2018,10:28:37,2.35
8/22/2018,10:28:42,2.35
8/22/2018,10:28:47,2.35
8/22/2018,10:28:52,2.35
8/22/2018,10:28:57,2.35
8/22/2018,10:29:02,2.35
8/22/2018,10:29:07,2.35
8/22/2018,10:29:12,2.35
8/22/2018,10:29:17,2.35
8/22/2018,10:29:22,2.35
8/22/2018,10:29:27,2.35
8/22/2018,10:29:32,2.35
8/22/2018,10:29:37,2.35
8/22/2018,10:29:42,2.35
8/22/2018,10:29:47,2.35
8/22/2018,10:29:52,2.35
8/22/2018,10:29:57,2.35
8/22/2018,10:30:02,2.35
8/22/2018,10:30:07,2.35
8/22/2018,10:30:12,2.35
8/22/2018,10:30:17,2.35
8/22/2018,10:30:22,2.35
8/22/2018,10:30:27,2.35
8/22/2018,10:30:32,2.35
8/22/2018,10:30:37,2.35
8/22/2018,10:30:42,2.35
8/22/2018,10:30:47,2.35
8/22/2018,10:30:52,2.35
8/22/2018,10:30:57,2.35
8/22/2018,10:31:02,2.35
8/22/2018,10:31:07,2.35
8/22/2018,10:31:12,2.35
8/22/2018,10:31:17,2.35
8/22/2018,10:31:22,2.35
8/22/2018,10:31:27,2.35
8/22/2018,10:31:32,2.35
8/22/2018,10:31:37,2.35
8/22/2018,10:31:42,2.35
8/22/2018,10:31:47,2.35
8/22/2018,10:31:52,2.35
8/22/2018,10:31:57,2.35
8/22/2018,10:32:02,2.35
8/22/2018,10:32:07,2.35
8/22/2018,10:32:12,2.35
8/22/2018,10:32:17,2.35
8/22/2018,10:32:22,2.35
8/22/2018,10:32:27,2.35
8/22/2018,10:32:32,2.35
8/22/2018,10:32:37,2.35
8/22/2018,10:32:42,2.35
8/22/2018,10:32:47,2.35
8/22/2018,10:32:52,2.35
8/22/2018,10:32:57,2.35
8/22/2018,10:33:02,2.35
8/22/2018,10:33:07,2.35
8/22/2018,10:33:12,2.35
8/22/2018,10:33:17,2.35
8/22/2018,10:33:22,2.35
8/22/2018,10:33:27,2.35
8/22/2018,10:33:32,2.35
8/22/2018,10:33:37,2.35
8/22/2018,10:33:42,2.35
8/22/2018,10:33:47,2.35
8/22/2018,10:33:52,2.35
8/22/2018,10:33:57,2.35
8/22/2018,10:34:02,2.35
8/22/2018,10:34:07,2.35
8/22/2018,10:34:12,2.35
8/22/2018,10:34:17,2.35
8/22/2018,10:34:22,2.35
8/22/2018,10:34:27,2.35
8/22/2018,10:34:32,2.35
8/22/2018,10:34:37,2.35
8/22/2018,10:34:42,2.35
8/22/2018,10:34:47,2.35
8/22/2018,10:34:52,2.35
8/22/2018,10:34:57,2.35
8/22/2018,10:35:02,2.35
8/22/2018,10:35:07,2.35
8/22/2018,10:35:12,2.35
8/22/2018,10:35:17,2.35
8/22/2018,10:35:22,2.35
8/22/2018,10:35:27,2.35
8/22/2018,10:35:32,2.35
8/22/2018,10:35:37,2.35
8/22/2018,10:35:42,2.35
8/22/2018,10:35:47,2.35
8/22/2018,10:35:52,2.35
8/22/2018,10:35:57,2.35
8/22/2018,10:36:02,2.35
8/22/2018,10:36:07,2.35
8/22/2018,10:36:12,2.35
8/22/2018,10:36:17,2.35
8/22/2018,10:36:22,2.35
8/22/2018,10:36:27,2.35
8/22/2018,10:36:32,2.35
8/22/2018,10:36:37,2.35
8/22/2018,10:36:42,2.35
8/22/2018,10:36:47,2.35
8/22/2018,10:36:52,2.35
8/22/2018,10:36:57,2.35
8/22/2018,10:37:02,2.35
8/22/2018,10:37:07,2.35
8/22/2018,10:37:12,2.35
8/22/2018,10:37:17,2.35
8/22/2018,10:37:22,2.35
8/22/2018,10:37:27,2.35
8/22/2018,10:37:32,2.35
8/22/2018,10:37:37,2.35
8/22/2018,10:37:42,2.35
8/22/2018,10:37:47,2.36
8/22/2018,10:37:52,2.36
8/22/2018,10:37:57,2.35
8/22/2018,10:38:02,2.35
8/22/2018,10:38:07,2.35
8/22/2018,10:38:12,2.35
8/22/2018,10:38:17,2.35
8/22/2018,10:38:22,2.35
8/22/2018,10:38:27,2.35
8/22/2018,10:38:32,2.35
8/22/2018,10:38:37,2.36
8/22/2018,10:38:42,2.35
8/22/2018,10:38:47,2.35
8/22/2018,10:38:52,2.35
8/22/2018,10:38:57,2.35
8/22/2018,10:39:02,2.35
8/22/2018,10:39:07,2.35
8/22/2018,10:39:12,2.35
8/22/2018,10:39:17,2.35
8/22/2018,10:39:22,2.35
8/22/2018,10:39:27,2.35
8/22/2018,10:39:32,2.36
8/22/2018,10:39:37,2.35
8/22/2018,10:39:42,2.35
8/22/2018,10:39:47,2.35
8/22/2018,10:39:52,2.35
8/22/2018,10:39:57,2.35
8/22/2018,10:40:02,2.36
8/22/2018,10:40:07,2.36
8/22/2018,10:40:12,2.35
8/22/2018,10:40:17,2.35
8/22/2018,10:40:22,2.35
8/22/2018,10:40:27,2.35
8/22/2018,10:40:32,2.36
8/22/2018,10:40:37,2.35
8/22/2018,10:40:42,2.35
8/22/2018,10:40:47,2.36
8/22/2018,10:40:52,2.35
8/22/2018,10:40:57,2.36
8/22/2018,10:41:02,2.35
8/22/2018,10:41:07,2.36
8/22/2018,10:41:12,2.36
8/22/2018,10:41:17,2.36
8/22/2018,10:41:22,2.36
8/22/2018,10:41:27,2.35
8/22/2018,10:41:32,2.35
8/22/2018,10:41:37,2.36
8/22/2018,10:41:42,2.36
8/22/2018,10:41:47,2.35
8/22/2018,10:41:52,2.36
8/22/2018,10:41:57,2.35
8/22/2018,10:42:02,2.35
8/22/2018,10:42:07,2.36
8/22/2018,10:42:12,2.35
8/22/2018,10:42:17,2.36
8/22/2018,10:42:22,2.35
8/22/2018,10:42:27,2.36
8/22/2018,10:42:32,2.35
8/22/2018,10:42:37,2.35
8/22/2018,10:42:42,2.35
8/22/2018,10:42:47,2.35
8/22/2018,10:42:52,2.36
8/22/2018,10:42:57,2.36
8/22/2018,10:43:02,2.36
8/22/2018,10:43:07,2.36
8/22/2018,10:43:12,2.35
8/22/2018,10:43:17,2.36
8/22/2018,10:43:22,2.35
8/22/2018,10:43:27,2.36
8/22/2018,10:43:32,2.35
8/22/2018,10:43:37,2.35
8/22/2018,10:43:42,2.35
8/22/2018,10:43:47,2.36
8/22/2018,10:43:52,2.36
8/22/2018,10:43:57,2.35
8/22/2018,10:44:02,2.35
8/22/2018,10:44:07,2.36
8/22/2018,10:44:12,2.36
8/22/2018,10:44:17,2.36
8/22/2018,10:44:22,2.36
8/22/2018,10:44:27,2.36
8/22/2018,10:44:32,2.36
8/22/2018,10:44:37,2.36
8/22/2018,10:44:42,2.36
8/22/2018,10:44:47,2.36
8/22/2018,10:44:52,2.35
8/22/2018,10:44:57,2.36
8/22/2018,10:45:02,2.36
8/22/2018,10:45:07,2.35
8/22/2018,10:45:12,2.35
8/22/2018,10:45:17,2.36
8/22/2018,10:45:22,2.36
8/22/2018,10:45:27,2.36
8/22/2018,10:45:32,2.36
8/22/2018,10:45:37,2.36
8/22/2018,10:45:42,2.36
8/22/2018,10:45:47,2.35
8/22/2018,10:45:52,2.36
8/22/2018,10:45:57,2.36
8/22/2018,10:46:02,2.35
8/22/2018,10:46:07,2.36
8/22/2018,10:46:12,2.36
8/22/2018,10:46:17,2.36
8/22/2018,10:46:22,2.36
8/22/2018,10:46:27,2.36
8/22/2018,10:46:32,2.36
8/22/2018,10:46:37,2.36
8/22/2018,10:46:42,2.36
8/22/2018,10:46:47,2.36
8/22/2018,10:46:52,2.35
8/22/2018,10:46:57,2.36
8/22/2018,10:47:02,2.36
8/22/2018,10:47:07,2.36
8/22/2018,10:47:12,2.36
8/22/2018,10:47:17,2.36
8/22/2018,10:47:22,2.36
8/22/2018,10:47:27,2.36
8/22/2018,10:47:32,2.36
8/22/2018,10:47:37,2.36
8/22/2018,10:47:42,2.36
8/22/2018,10:47:47,2.36
8/22/2018,10:47:52,2.36
8/22/2018,10:47:57,2.36
8/22/2018,10:48:02,2.36
8/22/2018,10:48:07,2.35
8/22/2018,10:48:12,2.36
8/22/2018,10:48:17,2.36
8/22/2018,10:48:22,2.36
8/22/2018,10:48:27,2.36
8/22/2018,10:48:32,2.36
8/22/2018,10:48:37,2.36
8/22/2018,10:48:42,2.36
8/22/2018,10:48:47,2.36
8/22/2018,10:48:52,2.36
8/22/2018,10:48:57,2.36
8/22/2018,10:49:02,2.36
8/22/2018,10:49:07,2.36
8/22/2018,10:49:12,2.36
8/22/2018,10:49:17,2.36
8/22/2018,10:49:22,2.36
8/22/2018,10:49:27,2.36
8/22/2018,10:49:32,2.36
8/22/2018,10:49:37,2.36
8/22/2018,10:49:42,2.36
8/22/2018,10:49:47,2.36
8/22/2018,10:49:52,2.36
8/22/2018,10:49:57,2.36
8/22/2018,10:50:02,2.36
8/22/2018,10:50:07,2.36
8/22/2018,10:50:12,2.36
8/22/2018,10:50:17,2.35
8/22/2018,10:50:22,2.36
8/22/2018,10:50:27,2.36
8/22/2018,10:50:32,2.36
8/22/2018,10:50:37,2.36
8/22/2018,10:50:42,2.36
8/22/2018,10:50:47,2.36
8/22/2018,10:50:52,2.36
8/22/2018,10:50:57,2.36
8/22/2018,10:51:02,2.36
8/22/2018,10:51:07,2.36
8/22/2018,10:51:12,2.36
8/22/2018,10:51:17,2.36
8/22/2018,10:51:22,2.36
8/22/2018,10:51:27,2.36
8/22/2018,10:51:32,2.36
8/22/2018,10:51:37,2.36
8/22/2018,10:51:42,2.36
8/22/2018,10:51:47,2.36
8/22/2018,10:51:52,2.36
8/22/2018,10:51:57,2.36
8/22/2018,10:52:02,2.36
8/22/2018,10:52:07,2.36
8/22/2018,10:52:12,2.36
8/22/2018,10:52:17,2.36
8/22/2018,10:52:22,2.36
8/22/2018,10:52:27,2.36
8/22/2018,10:52:32,2.36
8/22/2018,10:52:37,2.36
8/22/2018,10:52:42,2.36
8/22/2018,10:52:47,2.36
8/22/2018,10:52:52,2.36
8/22/2018,10:52:57,2.36
8/22/2018,10:53:02,2.36
8/22/2018,10:53:07,2.36
8/22/2018,10:53:12,2.36
8/22/2018,10:53:17,2.36
8/22/2018,10:53:22,2.36
8/22/2018,10:53:27,2.36
8/22/2018,10:53:32,2.36
8/22/2018,10:53:37,2.36
8/22/2018,10:53:42,2.36
8/22/2018,10:53:47,2.36
8/22/2018,10:53:52,2.36
8/22/2018,10:53:57,2.36
8/22/2018,10:54:02,2.36
8/22/2018,10:54:07,2.36
8/22/2018,10:54:12,2.36
8/22/2018,10:54:17,2.36
8/22/2018,10:54:22,2.36
8/22/2018,10:54:27,2.36
8/22/2018,10:54:32,2.36
8/22/2018,10:54:37,2.35
8/22/2018,10:54:42,2.36
8/22/2018,10:54:47,2.36
8/22/2018,10:54:52,2.36
8/22/2018,10:54:57,2.36
8/22/2018,10:55:02,2.36
